timestamp,open,high,low,close,volume
2026-01-04 18:00:00,25431.75,25444.0,25418.25,25442.0,561
2026-01-04 18:01:00,25439.0,25455.75,25429.25,25448.5,494
2026-01-04 18:02:00,25449.25,25453.75,25439.5,25448.75,286
2026-01-04 18:03:00,25449.5,25449.5,25439.25,25445.0,120
2026-01-04 18:04:00,25445.5,25446.0,25428.0,25443.25,318
2026-01-04 18:05:00,25442.25,25444.0,25434.5,25437.0,132
2026-01-04 18:06:00,25436.0,25440.5,25425.75,25427.75,173
2026-01-04 18:07:00,25428.25,25440.0,25406.5,25415.0,442
2026-01-04 18:08:00,25414.75,25428.0,25414.75,25421.0,140
2026-01-04 18:09:00,25421.5,25427.5,25421.5,25426.25,96
2026-01-04 18:10:00,25426.75,25435.75,25426.75,25431.75,186
2026-01-04 18:11:00,25432.5,25433.25,25422.25,25422.75,120
2026-01-04 18:12:00,25423.5,25428.0,25423.0,25424.0,56
2026-01-04 18:13:00,25423.5,25423.5,25408.0,25416.25,190
2026-01-04 18:14:00,25416.75,25425.0,25416.0,25422.25,75
2026-01-04 18:15:00,25425.0,25438.0,25421.25,25436.75,371
2026-01-04 18:16:00,25438.0,25442.5,25428.0,25432.0,224
2026-01-04 18:17:00,25431.0,25435.25,25429.0,25433.25,55
2026-01-04 18:18:00,25433.5,25437.0,25433.5,25434.5,89
2026-01-04 18:19:00,25435.5,25437.25,25431.5,25436.5,93
2026-01-04 18:20:00,25435.5,25442.75,25435.5,25439.5,109
2026-01-04 18:21:00,25439.0,25443.25,25437.75,25441.5,61
2026-01-04 18:22:00,25442.0,25455.0,25441.75,25452.25,294
2026-01-04 18:23:00,25453.25,25455.0,25447.75,25448.75,131
2026-01-04 18:24:00,25448.0,25452.5,25447.75,25452.25,74
2026-01-04 18:25:00,25452.0,25459.75,25450.5,25458.5,175
2026-01-04 18:26:00,25459.25,25463.0,25455.75,25457.5,303
2026-01-04 18:27:00,25458.5,25463.25,25458.5,25460.25,200
2026-01-04 18:28:00,25460.25,25461.75,25457.75,25459.25,105
2026-01-04 18:29:00,25458.5,25461.5,25457.25,25459.25,129
2026-01-04 18:30:00,25459.0,25459.25,25451.5,25452.75,178
2026-01-04 18:31:00,25453.25,25454.25,25447.0,25447.0,233
2026-01-04 18:32:00,25446.75,25453.25,25445.75,25448.25,174
2026-01-04 18:33:00,25448.0,25448.5,25438.75,25446.5,226
2026-01-04 18:34:00,25447.0,25457.25,25445.25,25457.25,201
2026-01-04 18:35:00,25456.75,25461.0,25452.5,25453.0,231
2026-01-04 18:36:00,25452.75,25453.25,25449.5,25450.5,86
2026-01-04 18:37:00,25449.25,25452.75,25447.0,25450.5,58
2026-01-04 18:38:00,25448.5,25451.75,25445.75,25450.75,129
2026-01-04 18:39:00,25450.0,25450.0,25447.5,25448.75,34
2026-01-04 18:40:00,25448.5,25448.5,25442.25,25442.25,66
2026-01-04 18:41:00,25442.75,25446.5,25439.75,25446.0,121
2026-01-04 18:42:00,25446.5,25448.0,25445.5,25445.5,36
2026-01-04 18:43:00,25444.75,25444.75,25435.0,25437.5,145
2026-01-04 18:44:00,25437.5,25438.0,25431.25,25432.5,215
2026-01-04 18:45:00,25433.25,25434.75,25417.5,25420.25,313
2026-01-04 18:46:00,25420.5,25427.0,25419.0,25420.75,89
2026-01-04 18:47:00,25420.75,25431.25,25418.5,25429.5,147
2026-01-04 18:48:00,25429.5,25433.0,25427.5,25433.0,93
2026-01-04 18:49:00,25433.75,25444.75,25430.0,25441.25,178
2026-01-04 18:50:00,25443.25,25447.0,25437.75,25441.0,135
2026-01-04 18:51:00,25441.0,25445.0,25436.5,25440.5,75
2026-01-04 18:52:00,25440.5,25449.5,25439.75,25445.0,97
2026-01-04 18:53:00,25445.5,25452.75,25443.75,25451.5,126
2026-01-04 18:54:00,25451.0,25455.5,25449.5,25450.25,142
2026-01-04 18:55:00,25450.5,25455.75,25450.25,25452.5,82
2026-01-04 18:56:00,25450.75,25454.75,25449.25,25454.0,43
2026-01-04 18:57:00,25453.5,25453.5,25450.5,25451.5,38
2026-01-04 18:58:00,25451.75,25454.0,25449.25,25452.0,76
2026-01-04 18:59:00,25451.75,25461.75,25451.75,25457.0,152
2026-01-04 19:00:00,25459.25,25468.75,25454.25,25464.5,390
2026-01-04 19:01:00,25464.0,25475.0,25463.75,25472.5,362
2026-01-04 19:02:00,25474.0,25475.25,25468.5,25472.75,142
2026-01-04 19:03:00,25472.5,25475.0,25466.0,25469.0,127
2026-01-04 19:04:00,25467.75,25475.0,25467.75,25474.75,96
2026-01-04 19:05:00,25473.75,25478.5,25469.75,25475.25,166
2026-01-04 19:06:00,25473.0,25476.5,25468.0,25468.5,156
2026-01-04 19:07:00,25469.25,25471.5,25461.0,25464.75,154
2026-01-04 19:08:00,25465.5,25466.25,25458.5,25462.0,128
2026-01-04 19:09:00,25459.25,25462.75,25458.75,25460.0,53
2026-01-04 19:10:00,25459.0,25460.0,25453.0,25456.0,143
2026-01-04 19:11:00,25454.5,25459.5,25453.75,25457.75,87
2026-01-04 19:12:00,25457.75,25460.25,25453.25,25454.25,108
2026-01-04 19:13:00,25455.0,25456.25,25453.0,25455.5,92
2026-01-04 19:14:00,25455.5,25455.5,25448.25,25454.25,125
2026-01-04 19:15:00,25453.75,25464.0,25453.25,25463.5,225
2026-01-04 19:16:00,25462.5,25472.75,25460.25,25470.25,183
2026-01-04 19:17:00,25470.0,25474.5,25469.75,25471.0,120
2026-01-04 19:18:00,25474.25,25476.5,25472.75,25475.0,97
2026-01-04 19:19:00,25475.75,25478.5,25472.0,25472.5,129
2026-01-04 19:20:00,25474.0,25479.0,25472.25,25478.25,57
2026-01-04 19:21:00,25478.0,25479.5,25475.5,25477.75,55
2026-01-04 19:22:00,25477.5,25478.0,25465.25,25466.0,131
2026-01-04 19:23:00,25467.25,25476.0,25465.0,25473.25,97
2026-01-04 19:24:00,25472.75,25472.75,25465.25,25470.75,194
2026-01-04 19:25:00,25471.75,25472.0,25467.0,25468.5,47
2026-01-04 19:26:00,25467.0,25468.25,25463.5,25465.75,98
2026-01-04 19:27:00,25466.5,25473.75,25466.5,25473.75,46
2026-01-04 19:28:00,25473.0,25474.75,25471.0,25473.5,58
2026-01-04 19:29:00,25474.0,25475.5,25469.25,25469.25,90
2026-01-04 19:30:00,25470.0,25471.5,25467.5,25469.5,54
2026-01-04 19:31:00,25470.25,25472.5,25467.75,25468.5,21
2026-01-04 19:32:00,25468.25,25470.0,25461.0,25462.0,115
2026-01-04 19:33:00,25461.5,25467.25,25459.25,25462.0,124
2026-01-04 19:34:00,25462.0,25465.5,25458.75,25463.25,70
2026-01-04 19:35:00,25463.0,25465.0,25459.0,25465.0,41
2026-01-04 19:36:00,25464.5,25465.25,25462.0,25462.25,41
2026-01-04 19:37:00,25461.25,25461.75,25453.25,25454.25,81
2026-01-04 19:38:00,25453.5,25455.5,25434.75,25441.75,339
2026-01-04 19:39:00,25442.0,25444.75,25436.0,25443.0,164
2026-01-04 19:40:00,25445.0,25448.75,25438.75,25447.25,157
2026-01-04 19:41:00,25448.0,25449.25,25443.25,25447.0,68
2026-01-04 19:42:00,25447.5,25452.0,25446.25,25447.0,78
2026-01-04 19:43:00,25447.5,25453.0,25445.25,25451.5,89
2026-01-04 19:44:00,25451.75,25455.75,25451.0,25453.25,52
2026-01-04 19:45:00,25452.75,25465.5,25452.5,25463.0,166
2026-01-04 19:46:00,25462.0,25466.0,25459.75,25464.25,129
2026-01-04 19:47:00,25461.25,25461.25,25454.75,25455.5,69
2026-01-04 19:48:00,25456.25,25462.75,25456.25,25457.0,59
2026-01-04 19:49:00,25458.25,25460.75,25456.75,25457.25,50
2026-01-04 19:50:00,25460.0,25464.75,25456.0,25456.75,67
2026-01-04 19:51:00,25457.5,25462.0,25457.5,25458.25,61
2026-01-04 19:52:00,25458.0,25460.25,25457.0,25458.0,38
2026-01-04 19:53:00,25458.5,25467.75,25458.5,25465.5,79
2026-01-04 19:54:00,25465.5,25470.5,25465.0,25465.75,80
2026-01-04 19:55:00,25464.75,25465.25,25460.25,25461.75,42
2026-01-04 19:56:00,25462.5,25465.75,25461.25,25464.25,89
2026-01-04 19:57:00,25464.0,25468.0,25463.0,25467.0,95
2026-01-04 19:58:00,25465.75,25471.25,25465.0,25470.0,80
2026-01-04 19:59:00,25470.25,25471.0,25465.75,25466.75,59
2026-01-04 20:00:00,25467.0,25473.25,25465.75,25472.75,193
2026-01-04 20:01:00,25472.5,25473.5,25465.5,25471.0,241
2026-01-04 20:02:00,25472.0,25487.5,25466.5,25484.0,444
2026-01-04 20:03:00,25484.25,25484.25,25468.25,25469.25,187
2026-01-04 20:04:00,25469.25,25469.25,25462.25,25463.75,244
2026-01-04 20:05:00,25465.75,25465.75,25454.25,25454.25,199
2026-01-04 20:06:00,25454.75,25469.25,25451.75,25467.25,298
2026-01-04 20:07:00,25466.0,25471.25,25461.75,25463.0,160
2026-01-04 20:08:00,25462.75,25467.75,25460.75,25465.0,90
2026-01-04 20:09:00,25465.5,25470.75,25463.0,25464.25,77
2026-01-04 20:10:00,25464.0,25466.0,25460.75,25464.75,76
2026-01-04 20:11:00,25464.25,25464.25,25454.5,25462.25,187
2026-01-04 20:12:00,25462.75,25462.75,25454.75,25455.0,106
2026-01-04 20:13:00,25455.5,25457.5,25453.0,25457.25,101
2026-01-04 20:14:00,25457.25,25466.25,25456.75,25463.5,130
2026-01-04 20:15:00,25464.75,25464.75,25453.5,25459.75,249
2026-01-04 20:16:00,25458.25,25462.25,25455.0,25460.5,97
2026-01-04 20:17:00,25459.0,25460.25,25455.5,25456.75,38
2026-01-04 20:18:00,25456.5,25459.0,25454.75,25455.75,42
2026-01-04 20:19:00,25456.25,25460.25,25454.25,25458.75,56
2026-01-04 20:20:00,25458.25,25460.0,25455.0,25455.5,46
2026-01-04 20:21:00,25456.0,25458.75,25450.0,25451.75,95
2026-01-04 20:22:00,25452.5,25459.75,25451.5,25458.5,57
2026-01-04 20:23:00,25459.25,25466.75,25459.25,25464.5,127
2026-01-04 20:24:00,25466.0,25468.25,25461.25,25462.5,71
2026-01-04 20:25:00,25464.0,25464.5,25458.5,25461.75,51
2026-01-04 20:26:00,25461.0,25463.75,25456.0,25463.75,81
2026-01-04 20:27:00,25464.5,25466.25,25461.5,25463.5,35
2026-01-04 20:28:00,25464.0,25468.75,25463.25,25466.75,113
2026-01-04 20:29:00,25467.25,25469.75,25463.5,25468.75,116
2026-01-04 20:30:00,25468.5,25470.5,25465.5,25466.0,111
2026-01-04 20:31:00,25466.5,25469.25,25465.75,25468.5,140
2026-01-04 20:32:00,25468.75,25474.25,25468.0,25471.0,127
2026-01-04 20:33:00,25470.75,25471.75,25467.25,25468.5,31
2026-01-04 20:34:00,25469.0,25471.75,25466.0,25466.0,53
2026-01-04 20:35:00,25466.25,25469.5,25463.75,25469.0,73
2026-01-04 20:36:00,25468.75,25473.25,25467.25,25472.75,105
